"Data Source","World Development Indicators",

"Last Updated Date","2017-08-02",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016",
"Euro area","EMU","Employment in industry, female (% of female employment)","SL.IND.EMPL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","20.7681208086166","20.0072755507166","18.9397250548574","18.5592430502412","18.1662942658305","17.5138384723903","17.1734470724195","17.2505319896858","16.8058384997337","16.6169052838796","16.3665116140335","15.9743377868035","15.3336767275526","14.9372666371314","14.3946382906492","14.0352421363735","13.8530601785555","13.1775839705106","12.4145689801168","12.0627727590129","12.0336300796017","11.8616058481334","11.6811305526249","11.56574636248","11.453489742437","",
"Eritrea","ERI","Employment in industry, female (% of female employment)","SL.IND.EMPL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Spain","ESP","Employment in industry, female (% of female employment)","SL.IND.EMPL.FE.ZS","","","","","","","","","","27.1100006103516","26.7199993133545","25.6399993896484","26.2399997711182","26.6800003051758","26.3400001525879","26.8099994659424","24.5599994659424","23.7800006866455","23.3500003814697","22.7199993133545","21.2700004577637","20.0400009155273","19.2199993133545","18.4099998474121","17.4500007629395","16.7800006866455","16.7600002288818","17.1700000762939","17.4799995422363","16.9699993133545","17.7099990844727","16.6399993896484","16.4899997711182","15.1300001144409","14.4099998474121","13.9899997711182","13.6400003433228","13.6899995803833","13.7799997329712","13.5299997329712","14.4799995422363","14.3999996185303","14.3500003814697","13.3400001525879","12.8100004196167","12.4399995803833","11.6499996185303","11.6199998855591","11.2299995422363","10.0900001525879","9.56999969482422","8.92000007629395","9.06999969482422","8.5","8.46000003814697","8.6899995803833","8.44999980926514",
"Estonia","EST","Employment in industry, female (% of female employment)","SL.IND.EMPL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","31.8299999237061","31.3700008392334","31.2900009155273","29.8799991607666","27.2199993133545","26.0400009155273","26.5499992370605","25.3799991607666","25.25","23.8099994659424","22.8400001525879","22.6700000762939","25.3500003814697","22.6800003051758","22.6200008392334","25.6800003051758","24.2399997711182","21.6299991607666","21.7900009155273","22.1399993896484","19.4200000762939","18","19.0699996948242","17.6900005340576","17.1700000762939","17.5400009155273","17.4500007629395","",
"Ethiopia","ETH","Employment in industry, female (% of female employment)","SL.IND.EMPL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","18.9899997711182","8.36999988555908","17.3600006103516","","","19.2800006866455","17.2700004577637","17.6599998474121","16.9300003051758","7.98000001907349","18.2800006866455","","",
"European Union","EUU","Employment in industry, female (% of female employment)","SL.IND.EMPL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","20.7833595616889","19.8500053179833","19.1573564265849","18.9303194833658","18.4369832054292","18.0493013859375","17.3155542883462","17.3021038590532","16.7655589311155","16.7558298515542","16.5916354385301","16.2116549537814","15.6356750276888","15.3464623432958","14.8139512332208","14.6231345736222","14.5274517302164","14.0165092596999","12.9436465744569","12.4533764120837","12.4874790707199","12.3661354480369","12.2029326572623","12.2111488220557","12.0588259617698","",
"Fragile and conflict affected situations","FCS","Employment in industry, female (% of female employment)","SL.IND.EMPL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Finland","FIN","Employment in industry, female (% of female employment)","SL.IND.EMPL.FE.ZS","","","","","","","","","","","22.4400005340576","22.0499992370605","22.2800006866455","24.4899997711182","24.6499996185303","24.4099998474121","23.8899993896484","23.6200008392334","22.8999996185303","22.7800006866455","22.8899993896484","22.8099994659424","21.7000007629395","20.5100002288818","20.0499992370605","19.6900005340576","19.5400009155273","18.8299999237061","17.9200000762939","17.3899993896484","17.0599994659424","15.8999996185303","15.2299995422363","14.5799999237061","14.0600004196167","14.8100004196167","13.7799997329712","13.8599996566772","15.0699996948242","14.1899995803833","14.2700004577637","13.7700004577637","13.6499996185303","12.8599996566772","12.3699998855591","12.289999961853","11.8500003814697","11.4700002670288","10.3900003433228","9.94999980926514","9.86999988555908","9.26000022888184","9.02999973297119","9.05000019073486","8.60000038146973","8.72000026702881","",
"Fiji","FJI","Employment in industry, female (% of female employment)","SL.IND.EMPL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"France","FRA","Employment in industry, female (% of female employment)","SL.IND.EMPL.FE.ZS","","","","","","","","","","","","","","","25.6399993896484","24.7800006866455","24.0799999237061","23.6900005340576","23.0400009155273","22.5300006866455","22.1499996185303","21.2800006866455","20.6900005340576","20.2099990844727","19.6299991607666","18.9500007629395","18.3999996185303","17.8099994659424","17.3299999237061","17.1900005340576","17.1000003814697","16.6900005340576","16.8500003814697","15.2799997329712","15.2200002670288","15.1000003814697","14.4099998474121","14.460000038147","14.3699998855591","14.4099998474121","14.0900001525879","13.9700002670288","13.3599996566772","12.3299999237061","12.5","12.0699996948242","11.7399997711182","11.5500001907349","10.9399995803833","10.289999961853","10.1400003433228","10.5299997329712","10.25","10.1000003814697","9.65999984741211","9.35000038146973","",
"Faroe Islands","FRO","Employment in industry, female (% of female employment)","SL.IND.EMPL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8.32999992370605","","","","","","","","","","","",
"Micronesia, Fed. Sts.","FSM","Employment in industry, female (% of female employment)","SL.IND.EMPL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Gabon","GAB","Employment in industry, female (% of female employment)","SL.IND.EMPL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.61999988555908","","","","","","","","","","","","","","","","","","","","","","","",
"United Kingdom","GBR","Employment in industry, female (% of female employment)","SL.IND.EMPL.FE.ZS","","","","","","","","","","31.1800003051758","30.6599998474121","29.3799991607666","28.0900001525879","27.7099990844727","27.6299991607666","25.4300003051758","24.3799991607666","24.4799995422363","24.0799999237061","23.6800003051758","22.5699996948242","20.7999992370605","19.8700008392334","19.5900001525879","19.6200008392334","19.25","18.5499992370605","17.6100006103516","17.8299999237061","17.5599994659424","17.2299995422363","16.5799999237061","16.0200004577637","15.6800003051758","14.1899995803833","13.9799995422363","13.8299999237061","13.1599998474121","12.9899997711182","12.5600004196167","11.9499998092651","11.3800001144409","10.8100004196167","10.2399997711182","9.53999996185303","9.39000034332275","9.43000030517578","9.43000030517578","9.42000007629395","7.65000009536743","7.40000009536743","7.48000001907349","7.61999988555908","7.65000009536743","7.90000009536743","7.6399998664856","",
"Georgia","GEO","Employment in industry, female (% of female employment)","SL.IND.EMPL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.65000009536743","4.94000005722046","4.07000017166138","5.92000007629395","3.5","4.19999980926514","4.03999996185303","4.38000011444092","3.9300000667572","3.75","","","","","","","4.3600001335144","","",
"Ghana","GHA","Employment in industry, female (% of female employment)","SL.IND.EMPL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","13.3599996566772","","","","","","",
"Gibraltar","GIB","Employment in industry, female (% of female employment)","SL.IND.EMPL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guinea","GIN","Employment in industry, female (% of female employment)","SL.IND.EMPL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Gambia, The","GMB","Employment in industry, female (% of female employment)","SL.IND.EMPL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.82999992370605","","","","",
"Guinea-Bissau","GNB","Employment in industry, female (% of female employment)","SL.IND.EMPL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Equatorial Guinea","GNQ","Employment in industry, female (% of female employment)","SL.IND.EMPL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","0.670000016689301","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Greece","GRC","Employment in industry, female (% of female employment)","SL.IND.EMPL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","18.1900005340576","18.3400001525879","17.2000007629395","16.7099990844727","16.4799995422363","17.2600002288818","17","16.6900005340576","17.2900009155273","17.2900009155273","17.5200004577637","17.1200008392334","14.8999996185303","14.1499996185303","13.9300003051758","13.6800003051758","13.3999996185303","12.2799997329712","12.4399995803833","12.1899995803833","11.6999998092651","11.210000038147","11.0900001525879","10.5","9.94999980926514","9.88000011444092","9.86999988555908","9.39999961853027","8.64999961853027","7.82999992370605","7.51999998092651","7.44000005722046","7.51999998092651","7.53000020980835","8","",
"Grenada","GRD","Employment in industry, female (% of female employment)","SL.IND.EMPL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","17.3199996948242","","","","","","8.72000026702881","","9.89000034332275","","12.2200002670288","","","","","","","","","","","","","","","","","","",
"Greenland","GRL","Employment in industry, female (% of female employment)","SL.IND.EMPL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guatemala","GTM","Employment in industry, female (% of female employment)","SL.IND.EMPL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","28.1299991607666","28.1399993896484","","","","","19.3899993896484","","23.5599994659424","21.7800006866455","27.25","","","","","","","","","","","","","","","20.6499996185303","","","","","20.8799991607666","15.5100002288818","14.5","17.2299995422363","16.4599990844727","",
"Guam","GUM","Employment in industry, female (% of female employment)","SL.IND.EMPL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guyana","GUY","Employment in industry, female (% of female employment)","SL.IND.EMPL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","20.3899993896484","","","","","12.2600002288818","","","","","","","","","","","","","","",
"High income","HIC","Employment in industry, female (% of female employment)","SL.IND.EMPL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","19.0224700753327","18.4555114040377","17.707664306541","17.4434175905585","17.070886919855","16.7257108541297","16.2242334692198","15.7796494409651","15.2902684057769","15.2438355716823","14.7381106666403","14.0675355462025","13.7037232893528","13.326882506061","12.7677478230578","12.5698585131803","12.4216138502025","11.9598146477379","11.0203307710668","10.7991764174678","9.48027718654546","10.7528769190351","10.6554500400107","10.6656237513994","10.6200471874645","",
"Hong Kong SAR, China","HKG","Employment in industry, female (% of female employment)","SL.IND.EMPL.FE.ZS","","","","","","","","","","","","","","","","","","","58.6199989318848","57.9300003051758","56.1800003051758","53.3600006103516","51.5999984741211","49.2999992370605","49.6100006103516","47.0400009155273","45.3899993896484","43.7599983215332","40.2200012207031","36.3899993896484","33.0400009155273","29.5","26.5699996948242","22.7199993133545","19.75","18.7299995422363","16.3899993896484","14.4200000762939","12.6000003814697","11.7600002288818","10.4499998092651","9.86999988555908","9.17000007629395","8.15999984741211","7.26999998092651","6.53999996185303","6.32000017166138","5.90000009536743","5.28000020980835","4.34000015258789","3.96000003814697","3.92000007629395","3.84999990463257","3.91000008583069","4","3.88000011444092","",
"Honduras","HND","Employment in industry, female (% of female employment)","SL.IND.EMPL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","20.0499992370605","15.8699998855591","16.1100006103516","","","22.7099990844727","","24.6900005340576","","","28.6599998474121","28.7399997711182","27.1599998474121","26.4699993133545","24.5900001525879","","25.3899993896484","26.3600006103516","25.4699993133545","23.8199996948242","23.2999992370605","22.3299999237061","21.8700008392334","","","","","","","","21.1399993896484","",
"Heavily indebted poor countries (HIPC)","HPC","Employment in industry, female (% of female employment)","SL.IND.EMPL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Croatia","HRV","Employment in industry, female (% of female employment)","SL.IND.EMPL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","21.2600002288818","21.2999992370605","22.0799999237061","22.1599998474121","19.8600006103516","21.3500003814697","20.5","19.8500003814697","18.25","18.1000003814697","17.8299999237061","18.1000003814697","18.0200004577637","16.3799991607666","14.8599996566772","16.3099994659424","16.75","15.3999996185303","15.3299999237061","15.1199998855591","",
"Haiti","HTI","Employment in industry, female (% of female employment)","SL.IND.EMPL.FE.ZS","","","","","","","","","","","7.65999984741211","7.65999984741211","7.65999984741211","7.65999984741211","7.65999984741211","7.65999984741211","7.65999984741211","7.65999984741211","7.65999984741211","7.65999984741211","7.86999988555908","7.80000019073486","9.27000045776367","9.27000045776367","","","","","9.30000019073486","","9.27000045776367","","","","","","","","","","","","","6.59000015258789","","","","","","","","","","","","","",
"Hungary","HUN","Employment in industry, female (% of female employment)","SL.IND.EMPL.FE.ZS","","","","","","","","","","","","","","","","","","","","","36.2299995422363","32.0400009155273","31.5","30.9599990844727","30.6499996185303","30.4599990844727","29.9899997711182","29.3600006103516","28.5699996948242","27.5900001525879","30.4200000762939","29.3500003814697","28.1399993896484","","25.7199993133545","24.7800006866455","25.1900005340576","24.6900005340576","25.8799991607666","24.9500007629395","24.7800006866455","25.5499992370605","24.5699996948242","23.4300003051758","22.6800003051758","21.2199993133545","20.8899993896484","21.1100006103516","20.9500007629395","19.3899993896484","19.7999992370605","19.8600006103516","19.0699996948242","19.0599994659424","19.0900001525879","18.9200000762939","",
"IBRD only","IBD","Employment in industry, female (% of female employment)","SL.IND.EMPL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"IDA & IBRD total","IBT","Employment in industry, female (% of female employment)","SL.IND.EMPL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"IDA total","IDA","Employment in industry, female (% of female employment)","SL.IND.EMPL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"IDA blend","IDB","Employment in industry, female (% of female employment)","SL.IND.EMPL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9.59264578467138","","","","","","","","","",
"Indonesia","IDN","Employment in industry, female (% of female employment)","SL.IND.EMPL.FE.ZS","","","","","","","","","","","","","","","","","8.30000019073486","12.3400001525879","10.3699998855591","17.9699993133545","13.1199998855591","","14.4700002670288","","","12.2299995422363","9.34000015258789","9.43000030517578","9.05000019073486","12.039999961853","12.3699998855591","12.7799997329712","12.7600002288818","14.3900003433228","16.25","16.0300006866455","15.8800001144409","16.2700004577637","13.9300003051758","12.9700002670288","14.960000038147","16.1100006103516","15.7700004577637","15.1599998474121","","","","","","","","","","15.0299997329712","15.1199998855591","15.8699998855591","",
"IDA only","IDX","Employment in industry, female (% of female employment)","SL.IND.EMPL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Isle of Man","IMN","Employment in industry, female (% of female employment)","SL.IND.EMPL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.51999998092651","","","","","3.91000008583069","","","","","4.09000015258789","","","","","",
"India","IND","Employment in industry, female (% of female employment)","SL.IND.EMPL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","14.3599996566772","","","","","17.7600002288818","","","","","","",
"Not classified","INX","Employment in industry, female (% of female employment)","SL.IND.EMPL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Ireland","IRL","Employment in industry, female (% of female employment)","SL.IND.EMPL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","18.6700000762939","18.8999996185303","19.0300006866455","19.9099998474121","19.5900001525879","18.9400005340576","19.5200004577637","18.8700008392334","18.3199996948242","18.3999996185303","16.5699996948242","17.1499996185303","17.2000007629395","16.1399993896484","17.1100006103516","16.3999996185303","15.4300003051758","15.289999961853","14.6999998092651","13.4700002670288","13.0699996948242","13.2399997711182","11.8900003433228","11.3100004196167","10.6099996566772","9.89000034332275","9.36999988555908","8.77000045776367","8.73999977111816","8.77000045776367","8.76000022888184","8.47000026702881","8.52000045776367","",
"Iran, Islamic Rep.","IRN","Employment in industry, female (% of female employment)","SL.IND.EMPL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","34.5","","","","","","","","","28.3400001525879","31.75","29.1299991607666","27.2999992370605","25.4899997711182","24.4300003051758","23.3099994659424","25.3500003814697","24.9699993133545","24.3400001525879","23.7999992370605","",
"Iraq","IRQ","Employment in industry, female (% of female employment)","SL.IND.EMPL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4","6.67000007629395","3.70000004768372","","","","","","","","",
"Iceland","ISL","Employment in industry, female (% of female employment)","SL.IND.EMPL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","17.6299991607666","15.0200004577637","15.3199996948242","15.1099996566772","14.210000038147","13.2700004577637","13.9300003051758","16.9400005340576","12.6099996566772","10.2600002288818","10.8699998855591","10.9300003051758","10.7700004577637","11.5","10.5699996948242","9.36999988555908","8.46000003814697","8.42000007629395","8.76000022888184","7.78999996185303","8.03999996185303","7.38000011444092","7.80999994277954","8.01000022888184","6.92999982833862","7.59000015258789",
"Israel","ISR","Employment in industry, female (% of female employment)","SL.IND.EMPL.FE.ZS","","","","","","","","","","","","","","20.1200008392334","18.6800003051758","17.6100006103516","17.2099990844727","16.9599990844727","16.2999992370605","17.4699993133545","15.7200002670288","15.289999961853","15.0299997329712","15.0299997329712","15.1800003051758","15.8699998855591","16.1299991607666","16.3299999237061","15.6700000762939","14.9399995803833","14.9700002670288","14.75","14.6199998855591","15.2299995422363","15.4099998474121","14.8800001144409","14.9099998474121","14.1800003051758","13.0900001525879","12.3500003814697","11.9099998474121","11.5699996948242","11.039999961853","10.8000001907349","10.9899997711182","10.460000038147","9.96000003814697","10.460000038147","10.6400003433228","9.65999984741211","9.44999980926514","9.19999980926514","8.38000011444092","8.39999961853027","8.10999965667725","7.96999979019165","8.27999973297119",
"Italy","ITA","Employment in industry, female (% of female employment)","SL.IND.EMPL.FE.ZS","","","","","","","","","","","","","","","","","","28.5599994659424","27.9599990844727","27.4500007629395","27.7099990844727","27.5300006866455","27.0300006866455","25.9599990844727","24.6100006103516","23.7900009155273","23.3199996948242","22.7199993133545","22.7199993133545","22.8400001525879","22.6299991607666","22.1100006103516","23.1200008392334","23.1399993896484","22.8400001525879","22.7099990844727","22.3799991607666","21.9099998474121","21.5300006866455","21.0599994659424","20.5400009155273","20.4400005340576","20.1100006103516","19.8799991607666","17.7900009155273","17.4200000762939","16.7399997711182","16.5100002288818","15.8900003433228","14.8699998855591","14.1499996185303","14.289999961853","13.8599996566772","13.75","13.3900003433228","13.289999961853","",
"Jamaica","JAM","Employment in industry, female (% of female employment)","SL.IND.EMPL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.5200004577637","11.4799995422363","11.5100002288818","12.4399995803833","11.7299995422363","9.89000034332275","8.51000022888184","7.48000001907349","6.21000003814697","6.11999988555908","6.48999977111816","6.34999990463257","5.42000007629395","5.26000022888184","4.63000011444092","5.98000001907349","5.90999984741211","8.22999954223633","6.92999982833862","","6.51999998092651","5.92000007629395","5.92999982833862","5.67999982833862","",
"Jordan","JOR","Employment in industry, female (% of female employment)","SL.IND.EMPL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","17.5799999237061","","","","","","","","","","","","",
"Japan","JPN","Employment in industry, female (% of female employment)","SL.IND.EMPL.FE.ZS","","","","","","","","","","28.1499996185303","28.8099994659424","29.0100002288818","28.9200000762939","30.2000007629395","29.5499992370605","27.6000003814697","28.4400005340576","28.0900001525879","27.9400005340576","27.8199996948242","28.4300003051758","28.6299991607666","28.1800003051758","28.3700008392334","28.5699996948242","28.4300003051758","28.0200004577637","27.25","27.4500007629395","27.7700004577637","27.4400005340576","27.5799999237061","27.3400001525879","26.5900001525879","25.7099990844727","25.0200004577637","24.5900001525879","24.1299991607666","22.6700000762939","22","21.4799995422363","20.6900005340576","19.6200008392334","19.2099990844727","18.2700004577637","17.2399997711182","17.3299999237061","16.9599990844727","16.3700008392334","15.210000038147","14.8000001907349","2.6800000667572","14.5799999237061","14.4799995422363","14.289999961853","14.5600004196167","14",
"Kazakhstan","KAZ","Employment in industry, female (% of female employment)","SL.IND.EMPL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","14.3900003433228","","9.73999977111816","9.71000003814697","10.1700000762939","10.4099998474121","10.9099998474121","11.5799999237061","11.9899997711182","11.5699996948242","11.1599998474121","11.4499998092651","11.460000038147","11.6400003433228","12.2200002670288","","11.5100002288818","",
"Kenya","KEN","Employment in industry, female (% of female employment)","SL.IND.EMPL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Kyrgyz Republic","KGZ","Employment in industry, female (% of female employment)","SL.IND.EMPL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10.8299999237061","10.1000003814697","10.2799997329712","8.40999984741211","7.26000022888184","7.07999992370605","7.44000005722046","9.92000007629395","10.9099998474121","10.2799997329712","10.7399997711182","","","","","","11.3699998855591","11.039999961853","11.6400003433228","10.789999961853","",
"Cambodia","KHM","Employment in industry, female (% of female employment)","SL.IND.EMPL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.78999996185303","","","","","","","","","","","","","15.5200004577637","","","","","","",
"Kiribati","KIR","Employment in industry, female (% of female employment)","SL.IND.EMPL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.0699999332428","","","","","4.51000022888184","","","","","25.2999992370605","","","","","","",
"St. Kitts and Nevis","KNA","Employment in industry, female (% of female employment)","SL.IND.EMPL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","17.3999996185303","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Korea, Rep.","KOR","Employment in industry, female (% of female employment)","SL.IND.EMPL.FE.ZS","","","","7.59999990463257","7.78000020980835","8.69999980926514","9.44999980926514","11.4099998474121","12.789999961853","14.1300001144409","12.3299999237061","13.1800003051758","12.9899997711182","16.6299991607666","17.4400005340576","18.1100006103516","21.9500007629395","24.0300006866455","24.5799999237061","25.0599994659424","23.7999992370605","22.3400001525879","21.9300003051758","22.9899997711182","24.1700000762939","24.4099998474121","26.2399997711182","29.3799991607666","30.6499996185303","30.7999992370605","30.1800003051758","29.7800006866455","27.6299991607666","25.3199996948242","24.2199993133545","23.7299995422363","22.7999992370605","21.0300006866455","18.5200004577637","18.9699993133545","19.1599998474121","18.5699996948242","18.2099990844727","17.9599990844727","17.8199996948242","16.6399993896484","16.0400009155273","15.2600002288818","14.8299999237061","13.789999961853","14.3800001144409","14.4099998474121","13.9899997711182","13.5900001525879","13.6999998092651","13.75","13.3299999237061",
"Kuwait","KWT","Employment in industry, female (% of female employment)","SL.IND.EMPL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","1.96000003814697","","","","","1.91999995708466","","","","","","","","","","","","","","","","","2.25","","","","","","","","","","","",
"Latin America & Caribbean (excluding high income)","LAC","Employment in industry, female (% of female employment)","SL.IND.EMPL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","13.755369284537","14.2756483974536","","13.2785467029747","13.597865618227","13.5548276155602","13.7966572209246","13.6311161781474","14.7523918849418","13.5670797300216","14.3999104419638","14.2311680336322","14.4025605006835","14.3478201968015","14.0863457039263","14.36323514565","","13.3210460350502","","12.8103884632259","12.900369723682","12.6201442183925","12.7283734810703","","",
"Lao PDR","LAO","Employment in industry, female (% of female employment)","SL.IND.EMPL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Lebanon","LBN","Employment in industry, female (% of female employment)","SL.IND.EMPL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Liberia","LBR","Employment in industry, female (% of female employment)","SL.IND.EMPL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.28000020980835","","","","","","",
"Libya","LBY","Employment in industry, female (% of female employment)","SL.IND.EMPL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"St. Lucia","LCA","Employment in industry, female (% of female employment)","SL.IND.EMPL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","20.4899997711182","24.3600006103516","18.9200000762939","15.4499998092651","13.9499998092651","13.4899997711182","14.7299995422363","","10.8999996185303","9.47999954223633","9.52000045776367","","","","","","","","","","","7.09000015258789","",
"Latin America & Caribbean","LCN","Employment in industry, female (% of female employment)","SL.IND.EMPL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","13.9165090931254","14.4100849264769","","13.3677042342498","13.6397141367998","13.5742646656342","13.7922883910106","13.6011025785552","14.6680948016033","13.5395494154243","14.2983789029014","14.12173014722","14.3035458740998","14.2423759795857","13.9868843767972","14.218341965586","","13.2962560678195","","12.7192834351745","12.83239654386","12.5333342346723","12.6366237521709","","",
"Least developed countries: UN classification","LDC","Employment in industry, female (% of female employment)","SL.IND.EMPL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Low income","LIC","Employment in industry, female (% of female employment)","SL.IND.EMPL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Liechtenstein","LIE","Employment in industry, female (% of female employment)","SL.IND.EMPL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Sri Lanka","LKA","Employment in industry, female (% of female employment)","SL.IND.EMPL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","17.4599990844727","","","","19.9200000762939","","","","","","","","22.4500007629395","25.6299991607666","28.7000007629395","24.25","","22.1900005340576","","","","24.2900009155273","25.25","26.2099990844727","27.6399993896484","28.0200004577637","27.1000003814697","26.3299999237061","25.2800006866455","24.7900009155273","24.0100002288818","25.5100002288818","25.3700008392334","25.8400001525879","25.6700000762939","",
"Lower middle income","LMC","Employment in industry, female (% of female employment)","SL.IND.EMPL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","13.9666345761998","","","","","","","","","","","",
